seqnames	start	end	width	strand	score	group_name	feature	gene_name	motif_nm	tf_symbol	description	species
chr22	50715929	50715939	11	+	13.465517526603	MA0467.1	intron	SHANK3	Crx	CRX	cone-rod homeobox	Mus musculus
chr22	50724071	50724081	11	+	11.1866274631652	MA0467.1	intron	SHANK3	Crx	CRX	cone-rod homeobox	Mus musculus
chr22	50673233	50673243	11	+	12.9501991694322	MA0480.1	promoter	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50701810	50701820	11	+	12.2169545105515	MA0480.1	intron	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50710769	50710779	11	+	12.065635319463	MA0480.1	intron	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50712228	50712238	11	+	12.2169545105515	MA0480.1	intron	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50725291	50725301	11	+	13.9064757908131	MA0480.1	intron	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50732752	50732762	11	+	12.2553927009222	MA0480.1	exon	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50732752	50732762	11	+	12.2553927009222	MA0480.1	exon	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50732752	50732762	11	+	12.2553927009222	MA0480.1	UTR	SHANK3	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr22	50678747	50678757	11	+	15.3487786019516	MA0482.1	intron	SHANK3	Gata4	GATA4	GATA binding protein 4	Mus musculus
chr22	50688315	50688325	11	+	12.6790112656967	MA0482.1	intron	SHANK3	Gata4	GATA4	GATA binding protein 4	Mus musculus
chr22	50691574	50691584	11	+	13.0270328668635	MA0482.1	intron	SHANK3	Gata4	GATA4	GATA binding protein 4	Mus musculus
chr22	50675113	50675123	11	+	12.5489902734039	MA0483.1	exon	SHANK3	Gfi1b	GFI1B	growth factor independent 1B transcription repressor	Mus musculus
chr22	50707933	50707943	11	+	9.98949772718664	MA0483.1	intron	SHANK3	Gfi1b	GFI1B	growth factor independent 1B transcription repressor	Mus musculus
chr22	50708607	50708617	11	+	10.3633582211345	MA0483.1	intron	SHANK3	Gfi1b	GFI1B	growth factor independent 1B transcription repressor	Mus musculus
chr22	50723940	50723950	11	+	10.2056569266536	MA0483.1	intron	SHANK3	Gfi1b	GFI1B	growth factor independent 1B transcription repressor	Mus musculus
chr22	50705604	50705614	11	+	15.8866956007526	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50705604	50705614	11	+	15.8866956007526	MA0493.1	UTR	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50708218	50708228	11	+	14.3644882915466	MA0493.1	intron	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50710636	50710646	11	+	16.1207347689903	MA0493.1	intron	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50716049	50716059	11	+	12.7031552392446	MA0493.1	intron	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50716131	50716141	11	+	12.7031552392446	MA0493.1	intron	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50728177	50728187	11	+	12.8653272966814	MA0493.1	intron	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50731313	50731323	11	+	12.3129357287986	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50731313	50731323	11	+	12.3129357287986	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50731313	50731323	11	+	12.3129357287986	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50731313	50731323	11	+	12.3129357287986	MA0493.1	UTR	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50731313	50731323	11	+	12.3129357287986	MA0493.1	UTR	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50732850	50732860	11	+	13.3783396170885	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50732850	50732860	11	+	13.3783396170885	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50732850	50732860	11	+	13.3783396170885	MA0493.1	UTR	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50732890	50732900	11	+	12.4977949938954	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50732890	50732900	11	+	12.4977949938954	MA0493.1	exon	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50732890	50732900	11	+	12.4977949938954	MA0493.1	UTR	SHANK3	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr22	50679595	50679613	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50679771	50679789	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50680211	50680229	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50680561	50680579	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50681525	50681543	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50681615	50681633	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50682399	50682417	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50682663	50682681	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50682751	50682769	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50682837	50682855	19	+	12.8953115655028	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50690459	50690477	19	+	12.2020902183786	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50693445	50693463	19	+	11.5926537393189	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50701671	50701689	19	+	11.6651281885463	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50706877	50706895	19	+	12.2126056495255	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50707270	50707288	19	+	13.4066469590231	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50712678	50712696	19	+	13.994013520499	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50712886	50712904	19	+	13.1846494285259	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50717714	50717732	19	+	12.7469658069976	MA0494.1	intron	SHANK3	Nr1h3::Rxra	-	-	Mus musculus
chr22	50676458	50676470	13	+	14.604424967528	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50694937	50694949	13	+	14.8924124665363	MA0499.1	exon	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50695761	50695773	13	+	13.6926037727235	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50712878	50712890	13	+	13.6673620352944	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50716043	50716055	13	+	14.6802029523781	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50716125	50716137	13	+	14.6802029523781	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50718216	50718228	13	+	14.0121779629862	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50721696	50721708	13	+	15.0026182634056	MA0499.1	exon	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50721696	50721708	13	+	15.0026182634056	MA0499.1	exon	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50722909	50722921	13	+	13.8653170030781	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50729593	50729605	13	+	13.8960779541854	MA0499.1	exon	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50729593	50729605	13	+	13.8960779541854	MA0499.1	UTR	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50730255	50730267	13	+	14.7633050802221	MA0499.1	intron	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50732430	50732442	13	+	14.069559712834	MA0499.1	exon	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50732430	50732442	13	+	14.069559712834	MA0499.1	exon	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50732430	50732442	13	+	14.069559712834	MA0499.1	UTR	SHANK3	Myod1	MYOD1	myogenic differentiation 1	Mus musculus
chr22	50678976	50678986	11	+	15.0776415096785	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50684226	50684236	11	+	16.2696248202312	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50684499	50684509	11	+	15.0228747154278	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50696899	50696909	11	+	13.5583589683076	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50702989	50702999	11	+	15.2127943361636	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50703077	50703087	11	+	13.5524176749687	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50709448	50709458	11	+	14.2217439081743	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50713116	50713126	11	+	14.2020342621343	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50714061	50714071	11	+	14.6862843023491	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50720700	50720710	11	+	14.7596318246366	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50720700	50720710	11	+	14.7596318246366	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50724195	50724205	11	+	15.6095881328018	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50727964	50727974	11	+	13.6342863723337	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50729533	50729543	11	+	14.2276852015133	MA0500.1	intron	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50731293	50731303	11	+	14.4176048222491	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50731293	50731303	11	+	14.4176048222491	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50731293	50731303	11	+	14.4176048222491	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50731304	50731314	11	+	13.5145861012001	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50731304	50731314	11	+	13.5145861012001	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50731304	50731314	11	+	13.5145861012001	MA0500.1	exon	SHANK3	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr22	50672714	50672724	11	+	12.3170117236596	MA0503.1	promoter	SHANK3	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr22	50685053	50685063	11	+	11.8469160775028	MA0503.1	intron	SHANK3	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr22	50695409	50695419	11	+	12.2092129290157	MA0503.1	intron	SHANK3	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr22	50716916	50716926	11	+	12.1680326501169	MA0503.1	intron	SHANK3	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr22	50719176	50719186	11	+	12.0516009507497	MA0503.1	intron	SHANK3	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr22	50719393	50719403	11	+	14.8667199528857	MA0503.1	intron	SHANK3	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr22	50724622	50724632	11	+	11.9701078695323	MA0503.1	intron	SHANK3	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr22	50673148	50673162	15	+	13.1184708729681	MA0505.1	promoter	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50678027	50678041	15	+	15.0456171414194	MA0505.1	intron	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50679046	50679060	15	+	11.6499565336919	MA0505.1	exon	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50683437	50683451	15	+	11.6406528737762	MA0505.1	intron	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50687303	50687317	15	+	13.0856416891493	MA0505.1	intron	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50687371	50687385	15	+	13.8160607650539	MA0505.1	intron	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50688461	50688475	15	+	11.2120921986449	MA0505.1	intron	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50706044	50706058	15	+	13.7452762843091	MA0505.1	exon	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50709375	50709389	15	+	17.5490113309651	MA0505.1	intron	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50726740	50726754	15	+	16.9453934962983	MA0505.1	intron	SHANK3	Nr5a2	NR5A2	nuclear receptor subfamily 5,group A,member 2	Mus musculus
chr22	50673584	50673597	14	+	14.0843459397138	MA0509.1	promoter	SHANK3	Rfx1	RFX1	regulatory factor X,1 (influences HLA class II expression)	Mus musculus
chr22	50705434	50705447	14	+	19.9012909183845	MA0509.1	intron	SHANK3	Rfx1	RFX1	regulatory factor X,1 (influences HLA class II expression)	Mus musculus
chr22	50718854	50718867	14	+	13.7450588146159	MA0509.1	intron	SHANK3	Rfx1	RFX1	regulatory factor X,1 (influences HLA class II expression)	Mus musculus
chr22	50691506	50691515	10	+	15.9060839797199	MA0514.1	intron	SHANK3	Sox3	SOX3	SRY (sex determining region Y)-box 3	Mus musculus
chr22	50693620	50693629	10	+	13.7365200485154	MA0514.1	intron	SHANK3	Sox3	SOX3	SRY (sex determining region Y)-box 3	Mus musculus
chr22	50698861	50698870	10	+	15.9060839797199	MA0514.1	intron	SHANK3	Sox3	SOX3	SRY (sex determining region Y)-box 3	Mus musculus
chr22	50712945	50712954	10	+	13.7365200485154	MA0514.1	intron	SHANK3	Sox3	SOX3	SRY (sex determining region Y)-box 3	Mus musculus
chr22	50717611	50717620	10	+	13.8735574234062	MA0514.1	intron	SHANK3	Sox3	SOX3	SRY (sex determining region Y)-box 3	Mus musculus
chr22	50730116	50730125	10	+	14.3709706479653	MA0514.1	intron	SHANK3	Sox3	SOX3	SRY (sex determining region Y)-box 3	Mus musculus
chr22	50675942	50675951	10	+	13.8795482471817	MA0515.1	intron	SHANK3	Sox6	SOX6	SRY (sex determining region Y)-box 6	Mus musculus
chr22	50690719	50690728	10	+	15.294344148598	MA0515.1	intron	SHANK3	Sox6	SOX6	SRY (sex determining region Y)-box 6	Mus musculus
chr22	50691506	50691515	10	+	14.7257611545929	MA0515.1	intron	SHANK3	Sox6	SOX6	SRY (sex determining region Y)-box 6	Mus musculus
chr22	50695682	50695691	10	+	13.7998825028792	MA0515.1	intron	SHANK3	Sox6	SOX6	SRY (sex determining region Y)-box 6	Mus musculus
chr22	50698861	50698870	10	+	14.7257611545929	MA0515.1	intron	SHANK3	Sox6	SOX6	SRY (sex determining region Y)-box 6	Mus musculus
chr22	50717611	50717620	10	+	13.3930213063875	MA0515.1	intron	SHANK3	Sox6	SOX6	SRY (sex determining region Y)-box 6	Mus musculus
chr22	50724938	50724947	10	+	15.294344148598	MA0515.1	intron	SHANK3	Sox6	SOX6	SRY (sex determining region Y)-box 6	Mus musculus
chr22	50687316	50687329	14	+	11.4958730394121	MA0518.1	intron	SHANK3	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr22	50722407	50722420	14	+	12.7038984690983	MA0518.1	exon	SHANK3	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr22	50722407	50722420	14	+	12.7038984690983	MA0518.1	exon	SHANK3	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr22	50733198	50733211	14	+	11.1866728306967	MA0518.1	exon	SHANK3	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr22	50733198	50733211	14	+	11.1866728306967	MA0518.1	exon	SHANK3	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr22	50733198	50733211	14	+	11.1866728306967	MA0518.1	UTR	SHANK3	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr22	50689930	50689940	11	+	11.6880279385232	MA0519.1	intron	SHANK3	Stat5a::Stat5b	-	-	Mus musculus
chr22	50694665	50694675	11	+	12.5244586723824	MA0519.1	intron	SHANK3	Stat5a::Stat5b	-	-	Mus musculus
chr22	50707529	50707539	11	+	11.5595968307908	MA0519.1	intron	SHANK3	Stat5a::Stat5b	-	-	Mus musculus
chr22	50709883	50709893	11	+	10.9309007494148	MA0519.1	intron	SHANK3	Stat5a::Stat5b	-	-	Mus musculus
chr22	50688364	50688378	15	+	9.88507242121478	MA0520.1	intron	SHANK3	Stat6	STAT6	signal transducer and activator of transcription 6,interleukin-4 induced	Mus musculus
chr22	50722229	50722243	15	+	15.3318671586312	MA0520.1	exon	SHANK3	Stat6	STAT6	signal transducer and activator of transcription 6,interleukin-4 induced	Mus musculus
chr22	50722229	50722243	15	+	15.3318671586312	MA0520.1	exon	SHANK3	Stat6	STAT6	signal transducer and activator of transcription 6,interleukin-4 induced	Mus musculus
chr22	50732391	50732405	15	+	13.1048126721128	MA0520.1	exon	SHANK3	Stat6	STAT6	signal transducer and activator of transcription 6,interleukin-4 induced	Mus musculus
chr22	50732391	50732405	15	+	13.1048126721128	MA0520.1	exon	SHANK3	Stat6	STAT6	signal transducer and activator of transcription 6,interleukin-4 induced	Mus musculus
chr22	50732391	50732405	15	+	13.1048126721128	MA0520.1	UTR	SHANK3	Stat6	STAT6	signal transducer and activator of transcription 6,interleukin-4 induced	Mus musculus
chr22	50678976	50678986	11	+	14.220325046544	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50684226	50684236	11	+	15.4430414459766	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50684499	50684509	11	+	14.6055912755406	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50687296	50687306	11	+	13.2290400217026	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50696899	50696909	11	+	13.8165044881485	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50702989	50702999	11	+	14.756764093741	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50703077	50703087	11	+	13.6146269473141	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50709448	50709458	11	+	13.578640740231	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50712866	50712876	11	+	13.700718157763	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50713116	50713126	11	+	14.6202736904648	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50714061	50714071	11	+	15.1650424230164	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50720700	50720710	11	+	14.7146007332199	MA0521.1	exon	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50720700	50720710	11	+	14.7146007332199	MA0521.1	exon	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50724195	50724205	11	+	15.1544074986985	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50729533	50729543	11	+	13.7805182810655	MA0521.1	intron	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50731293	50731303	11	+	13.9316910992659	MA0521.1	exon	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50731293	50731303	11	+	13.9316910992659	MA0521.1	exon	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50731293	50731303	11	+	13.9316910992659	MA0521.1	exon	SHANK3	Tcf12	TCF12	transcription factor 12	Mus musculus
chr22	50678746	50678756	11	+	15.6602877096614	MA0035.3	intron	SHANK3	Gata1	GATA1	GATA binding protein 1 (globin transcription factor 1)	Mus musculus
chr22	50688314	50688324	11	+	12.7040774805509	MA0035.3	intron	SHANK3	Gata1	GATA1	GATA binding protein 1 (globin transcription factor 1)	Mus musculus
chr22	50691573	50691583	11	+	13.4288022639872	MA0035.3	intron	SHANK3	Gata1	GATA1	GATA binding protein 1 (globin transcription factor 1)	Mus musculus
chr22	50692072	50692082	11	+	12.5541565602814	MA0035.3	intron	SHANK3	Gata1	GATA1	GATA binding protein 1 (globin transcription factor 1)	Mus musculus
chr22	50675584	50675598	15	+	10.2860108921937	MA0150.2	intron	SHANK3	Nfe2l2	NFE2L2	nuclear factor,erythroid 2-like 2	Mus musculus
chr22	50678678	50678692	15	+	11.4238098211193	MA0150.2	exon	SHANK3	Nfe2l2	NFE2L2	nuclear factor,erythroid 2-like 2	Mus musculus
chr22	50688897	50688911	15	+	9.97393544670156	MA0150.2	intron	SHANK3	Nfe2l2	NFE2L2	nuclear factor,erythroid 2-like 2	Mus musculus
chr22	50706623	50706637	15	+	10.662772377509	MA0150.2	intron	SHANK3	Nfe2l2	NFE2L2	nuclear factor,erythroid 2-like 2	Mus musculus
chr22	50678679	50678693	15	+	10.845892538764	MA0591.1	exon	SHANK3	Bach1::Mafk			Mus musculus
chr22	50698776	50698790	15	+	11.2736117164686	MA0591.1	exon	SHANK3	Bach1::Mafk			Mus musculus
chr22	50700417	50700431	15	+	9.83465623946506	MA0591.1	intron	SHANK3	Bach1::Mafk			Mus musculus
chr22	50721876	50721890	15	+	11.4442756536093	MA0591.1	exon	SHANK3	Bach1::Mafk			Mus musculus
chr22	50721876	50721890	15	+	11.4442756536093	MA0591.1	exon	SHANK3	Bach1::Mafk			Mus musculus
chr22	50724099	50724113	15	+	10.3158608969444	MA0591.1	intron	SHANK3	Bach1::Mafk			Mus musculus
chr22	50730248	50730262	15	+	9.86636786871839	MA0591.1	intron	SHANK3	Bach1::Mafk			Mus musculus
chr22	50701952	50701962	11	+	9.49171962835405	MA0594.1	intron	SHANK3	Hoxa9	HOXA9	homeobox A9	Mus musculus
chr22	50674005	50674015	11	+	9.91120764032751	MA0601.1	promoter	SHANK3	Arid3b			Mus musculus
chr22	50687031	50687041	11	+	9.68110033707511	MA0601.1	intron	SHANK3	Arid3b			Mus musculus
chr22	50689836	50689846	11	+	9.0318912095082	MA0601.1	intron	SHANK3	Arid3b			Mus musculus
chr22	50691088	50691098	11	+	9.0318912095082	MA0601.1	intron	SHANK3	Arid3b			Mus musculus
chr22	50691370	50691380	11	+	9.18147691594204	MA0601.1	intron	SHANK3	Arid3b			Mus musculus
chr22	50694184	50694194	11	+	8.97989803870913	MA0601.1	intron	SHANK3	Arid3b			Mus musculus
chr22	50696003	50696013	11	+	9.2514613280328	MA0601.1	intron	SHANK3	Arid3b			Mus musculus
chr22	50731727	50731737	11	+	9.17195700170973	MA0601.1	exon	SHANK3	Arid3b			Mus musculus
chr22	50731727	50731737	11	+	9.17195700170973	MA0601.1	exon	SHANK3	Arid3b			Mus musculus
chr22	50731727	50731737	11	+	9.17195700170973	MA0601.1	UTR	SHANK3	Arid3b			Mus musculus
chr22	50732773	50732783	11	+	9.18147691594204	MA0601.1	exon	SHANK3	Arid3b			Mus musculus
chr22	50732773	50732783	11	+	9.18147691594204	MA0601.1	exon	SHANK3	Arid3b			Mus musculus
chr22	50732773	50732783	11	+	9.18147691594204	MA0601.1	UTR	SHANK3	Arid3b			Mus musculus
